CaseFileReportId,Description,Amount,TransactionCategoryId,
33446,Capital One Visa Debt - Payment,150,247,
33446,Capital One Visa Debt - Payment,150,247,
33446,Capital One Visa Debt - Payment,150,247,
33446,Capital One Visa Debt - Payment,150,247,
33446,Capital One Visa Debt - Payment,150,247,
33446,Home Depot Debt - Payment,37.16,247,
33446,Home Depot Debt - Payment,23.8,247,
33712,Petco,18.63,217,
33712,Holiday,20.39,180,
33712,Coborn's,38.55,197,
33712,Coils,11.75,213,
33712,Aldi's,100,197,
33712,Charter Communications,163.71,233,
33712,Verizon Wireless,24.52,233,
33712,Heim's Mill,24.26,217,
33712,Cashwise,85.17,197,
33712,Hour Glass Cleaners,152.86,220,
33446,Capital One Visa Debt - Payment,227,247,
33763,AFFILIATED  OLD BILL,22.65,210,
33446,CLARK 9616 CROSBY,25.01,180,
33446,SUPER ONE FOODS #5 CROSBY ,34.62,197,
33446,VIRGIN MOBILE,33.03,233,
33446,XFER TO L. SIMS GROCERIES ,75,197,
33446,XFER TO L. SIMS DADS TENT AND GROCERIES ,300,214,
33446, CHASE CARD SERV,25,250,
33446, CONSOLIDATED TELEPHONE,26,233,
33446, CENTURYLINK ,123.67,233,
33446, AMERICAN FAMILY House Ins.,62.46,205,
33446, AMERICAN FAMILY  Auto Ins.,94.48,204,
33446, USDA RURAL HOUSING,24.08,202,
33446, Home Depot Credit,3.8,202,
33446,GOODWILL ,22.46,187,
33446, Tires moms car,200,181,
33446, MINNESOTA POWER,184.12,232,
33446, MINNESOTA ENERGY,10.25,232,
33446,XFER TO L. SIMS PCA FOR DAD,500,221,
33446, CITY OF CROSBY,60,231,
33446,XFER CHECKING DADS MONEY,100,214,
33446,TRANSFER SAVINGS TO LUANN ,100,199,
33446,XFER CHECKING CIGS AND CARDS FOR DAD,100,189,
15982,US Bank Checks Images,5,183,
15982,Comfort Keepers,100,221,
15982,Comfort Keepers,106.25,221,
15982,US Bank Checks Images,5,183,
15982,Comfort Keepers,162.5,221,
15982,Comfort Keepers,100,221,
15982,Comfort Keepers,100,221,
15982,State Farm Insurance Co.,306.66,204,
15982,US Bank Checks Images,5,183,
15982,Comfort Keepers,100,221,
15982,Comfort Keepers,100,221,
15982,US Bank Checks Images,5,183,
15567,Transfer From,12000,176,
15982,Comfort Keepers,100,221,
15982,Comfort Keepers,100,221,
15982,US Bank Checks Images,5,183,
15982,US Bank Statement ,1.5,183,
15982,Comfort Keepers,200,221,
14562,Presbyterian Family Foundation,1,183,
14562,Bremer Bank,3,183,
14562,Penny Erickson,100,214,
15982,US Bank Checks Images,5,183,
14562,Fourth Ave Homes,636,239,
14562,Penny Erickson,75,214,
14562,Lewis Drug,13.55,240,
14562,Bremer Bank,3,183,
14562,Presbyterian Family Foundation,1.5,183,
14562,Fourth Ave Homes,636,239,
14562,Presbyterian Family Foundation reimburse guardina,10.54,214,
15982,US Bank Checks Images,5,183,
14562,Fourth Ave Homes,636,239,
14562,Penny Erickson,75,214,
14562,Lewis Drug,12.98,240,
14562,Bremer Bank,1.5,183,
14562,Bremer Bank,3,183,
33763,ds erickson collection agency,20,210,
14562,"Presbyterian Family Foundation, reimburse guardian",22.23,214,
33763,BERNARD SCHWARTZ YARDWORK,80,202,
14562,Penny Erickson,75,214,
14562,Fourth Ave Homes,636,239,
14562,Lewis Drug,7.99,240,
33763,WASTE MANAGEMENT,45.24,231,
14562,Bremer Bank,1.5,183,
14562,Bremer Bank,3,183,
33763,AFFILIATED  OLD BILL,10,210,
14562,Penny Erickson,75,214,
33763,NUTELECOM,74.12,233,
16435,Christ the King Church,10,186,
33763,gary joyce  lawn,110,202,
14562,Presbyterian Family Foundation postage,4.55,214,
33763,MEDIACOM IN COLLECTION,25,233,
14562,Lewis Drug,4.99,240,
16435,Cash,100,213,
16435,Charter,82.78,233,
16435,MA-EPD,50,206,
16435,Lorraine Sadlo,700,239,
16435,Walmart,34.85,214,
16435,Christ the King Church,10,186,
16435,Jake Gaida,25,199,
14562,Fourth Ave Homes,636,239,
16435,Corborns,46.54,197,
14562,Bremer Bank,3,183,
16435,Cash,50,189,
15982,State Farm Insurance Co.,382.27,204,
16435,Walmart,86.19,214,
16435,Steve's ,20,196,
16435,Christ the King Church,10,186,
16435,Cash,77.22,189,
16435,Dairy Queen,5.34,196,
33763,stockmens plants,836.66,202,
16435,David Sadlo,12.01,189,
16435,Corborns Pharmacy,43.56,240,
33763,ds erickson ,20,233,
16435,Lorraine Sadlo,700,239,
33763,gary joyce -lawn mower,50,202,
16435,MA-EPD,50,206,
16435,Charter,82.78,233,
33763,MARILYN ANDERSON,200,214,
33763,dhs,50,221,
16435,Corborns,125.66,197,
29183,Hunts Pharmacy,2,240,
29183,Med City Mobility,2.85,229,
29183,Michele Sullivan,300,230,
29183,Linda Johnson,21,221,
29183,Wal-Mart,6.48,214,
29183,Wal-Mart,255.76,199,
29183,Culvers,4.07,196,
29183,Cinemagic,11.84,196,
15982,US Bank Check Printing,23.45,183,
29183,Coffee for month,5.69,197,
29183,stamps,19.6,200,
29183,Cinemagic,10,189,
29183,Med City Mobility,2.85,229,
29183,Community Ed,6,189,
29183,Community Ed,19,189,
29183,Hunts Pharmacy,13.89,240,
29183,Mills Fleet Farm,8.99,187,
29183,Med City Mobility,2.75,229,
29183,Culvers,2.79,196,
29183,Rochester Family Eye,3,210,
29183,Apple Tree Dental,27.3,209,
29183,Hunts Pharmacy,2,240,
29183,Hunts Pharmacy,2,240,
29183,Linda Johnson,20,221,
29183,Coffee for month,1.88,189,
29183,Target,706.33,216,
29183,Hiawatha Homes,41,190,
29183,Hiawatha Homes,41,190,
29183,Hiawatha Homes,41,190,
29183,Hiawatha Homes,41,190,
29183,Hiawatha Homes,41,190,
33763,JONAS CENTER OLD BILL,10,210,
33763,NUTELECOM,71.64,233,
29183,Hiawatha Homes,41,190,
29183,Hiawatha Homes,41,190,
33763,BERNARD SCHWARTZ YARDWORK,80,202,
29183,Hiawatha Homes,41,190,
29183,Hiawatha Homes,41,190,
29183,Hiawatha Homes,40,190,
29183,Hiawatha Homes,40,190,
29183,Hiawatha Homes,40,190,
29183,Hiawatha Homes,891,185,
29183,Hiawatha Homes,891,185,
33763,WALMART PARMACY,100,240,
29183,Hiawatha Homes,891,185,
33763,WELLCARE RX INSURANCE,23,206,
29183,Hiawatha Homes,876,185,
29183,Hiawatha Homes,876,185,
33763,CENTERPOINT,14.46,232,
29183,Hiawatha Homes,876,185,
29183,Hiawatha Homes,876,185,
29183,Hiawatha Homes,876,185,
29183,Hiawatha Homes,876,185,
33763,MEDIA COM OLD BILL,25,233,
29183,Hiawatha Homes,876,185,
29183,Hiawatha Homes,876,185,
33763,CITY OF LITCHFIELD,140,232,
29183,Hiawatha Homes,876,185,
29183,Hiawatha Homes,876,185,
14562,Lewis Drug,4.3,240,
14562,Bremer Bank,3,183,
14562,Fourth Ave Homes,636,239,
14562,Penny Erickson,75,214,
14562,Randy's Tax Service,25,190,
14562,Fourth Ave Homes,636,239,
14562,Penny Erickson,75,214,
14562,Lewis Drug,30,240,
14562,Fourth Ave Homes,636,239,
14562,Penny Erickson,75,214,
15982,Patrick J. Thomas Agency,450,184,
14562,Penny Erickson,75,214,
15982,Minneapolis StarTribune Newspaper ,50,189,
14562,Lewis Drug,5.62,240,
15982,Minneapolis StarTribune Newspaper ,159.12,189,
14562,Presbyterian Family Foundation postage,10.44,214,
15982,Time Magazine Subscriptions,50,214,
15982,St. Cloud VA Living Residence,200,214,
15982,"Steven Lagaard, Conservator",1241.5,193,
15982,Henningson & Snoxell ,452.63,191,
15982,"Steven Lagaard, Conservator",574.5,193,
15982,"Steven Lagaard, Conservator",1725,193,
14562,Penny Erickson,279.73,214,
15982,HSC Tax Service,162,190,
14562,Presbyterian Family Foundation,3.2,214,
14562,Fourth Ave Homes,636,239,
14562,Penny Erickson - transfer to Special Needs Trust,1000,245,
15982,Minnesota Revenue,286,227,
16090,AMA,49,222,
16090,TERRACE CREEK APTS,470,239,
15982,"Steven Lagaard, Conservator",56.49,187,
14562,Fourth Ave Homes,637,239,
15982,"Steven Lagaard, Conservator",52,225,
14562,Penny Erickson,75,214,
14562,Fourth Ave Homes,626,239,
15982,CenterPoint Energy,54.85,232,
14562,Penny Erickson,75,214,
15982,"Steven Lagaard, Conservator",963.49,194,
14562,"Home State Bank, prepd VISA",503.5,214,
15982, CenterPoint Energy,214.92,232,
14562,Transfer From,25,176,
33763,dhs,100,221,
15982,"Steven Lagaard, Conservator",3945.25,193,
14562,4th Ave Homes,626,239,
14562,Penny Erickson,75,214,
15982,Target Stores,85.81,214,
14562,Lewis Drug,100,240,
15982,Xcel Energy,66.26,232,
14562,4th Ave Homes,626,239,
14562,Penny Erickson,75,214,
15982,CenterPoint Energy,160.07,232,
14562,Presbyterian Family Foundation,10,213,
15982,City of Brooklyn Park,26.66,234,
14562,4th Ave Homes,626,239,
14562,Penny Erickson,75,214,
15982,"Henningson & Snoxell, LTC",1982.19,191,
14562,Presbyterian Family Foundation postage,4.05,214,
18800,Walmart,21.48,214,
21530,cellphone,23.77,233,
15982,Health Partners,1142.4,210,
21530,attorney fees,30,191,
15982,DHS-SOS-ARC-412,8579.33,210,
16884,TCF Bank (copies of records for court ordered 8 year forensic),100,183,
16884,"State Farm (Auto, Home, Umbrella)",119.79,205,
16884,Blue Cross Blue Shield,109,206,
16884,LaReine Warner,1100,214,
16884,Xcel Energy,170,232,
16884,Thrivent Financial,293.76,207,
32334,FleetFarm,25.99,214,
16884,TCF Bank (copies of records for 8 yr forensic),25,183,
21530,cellphone,33.76,233,
21530,walmart,29.79,214,
16884,PJ Thomas,4806,184,
21530,el rancho,11.48,196,
16884,Lindquist & Vennum,1349.95,191,
16884,Bellevue Lawn & Landscaping,138,202,
16884,Centerpoint Energy,83.25,232,
21530,attorney fee,40,191,
16884,"State Farm (Auto, Home, Umbrella)",118.93,205,
16884,Century Link,87.33,233,
15982,John Pavloff,1560.18,202,
16884,Blue Cross Blue Shield,109,206,
16884,Xcel Energy,170,232,
21530,check,33.73,214,
16884,Thrivent Financial,293.76,207,
16884,LaReine Warner,1100,214,
16884,Reimburse IFS (tabs),53.27,194,
16884,Reimburse IFS,10,192,
16884,Reimburse IFS,2,229,
16884,Lindquist & Vennum,2841.25,191,
16884,Bellevue Lawn & Landscaping,276,202,
16884,Centerpoint Energy,82.25,232,
16884,City of Bloomington,49.8,234,
16884,Century Link,87.33,233,
15982,Monroe Moxness Berg,2954.4,191,
16884,Blue Cross Blue Shield,109,206,
21530,sally valdez,30,214,
16884,"Integrity Fiduciary Services, Inc.",4,183,
16884,"Integrity Fiduciary Services, Inc.",11.5,229,
16884,"Integrity Fiduciary Services, Inc. (certified mail, postage, fax, copy)",18.77,194,
21530,cell phone,23.78,233,
16884,"Integrity Fiduciary Services, Inc.",2101,193,
16884,"State Farm (Auto, Home, Umbrella)",118.93,205,
16884,Thrivent Financial,293.76,207,
16884,Xcel Energy,212.2,232,
16884,LaReine Warner,1100,214,
16884,TCF Bank (copies of records for court ordered 8 yr forensic),340,183,
16884,Borden Steinbauer,135,191,
16884,Lindquist & Vennum,436.78,191,
16884,Century Link,87.3,233,
16884,Centerpoint Energy,84.15,232,
15982,City of Brooklyn Park,41.04,234,
16884,"Integrity Fiduciary Services, Inc. (postage, copy, fax)",10,194,
16884,"Integrity Fiduciary Services, Inc.",4,183,
16884,"Integrity Fiduciary Services, Inc.",484,193,
16884,LaReine Warner,1100,214,
15982,"Steven Lagaard, Conservator",1490.74,181,
16884,State Farm (Auto & Umbrella),14.83,204,
16884,Blue Cross Blue Shield,109,206,
16884,Thrivent Financial,293.76,207,
16884,Xcel Energy,160,232,
15982,"Steven Lagaard, Conservator",1719,193,
16884,Lindquist & Vennum,2460.25,191,
16884,Reimburse IFS,24,229,
16884,Meagher & Geer (Court ordered legal fees),18871.91,191,
16884,City of Bloomington,54.4,234,
16884,Centerpoint Energy,84.25,232,
15982,"Scheibber Trucking, Inc.",570,194,
16884,"Integrity Fiduciary Services, Inc. (postage, copy, fax)",10,194,
16884,"Integrity Fiduciary Services, Inc.",4,183,
16884,"Integrity Fiduciary Services, Inc.",319,193,
33763,WALMART PARMACY,25,240,
16884,Century Link,86.66,233,
16884,State Farm (Auto & Umbrella),14.83,204,
15982,True Value Hardware,34.04,181,
33763,AFFILIATED  OLD BILL,10,210,
16884,Blue Cross Blue Shield,109,206,
16884,Thrivent Financial,293.76,207,
16884,LaReine Warner,1100,214,
16884,Hennepin County District Court,80,192,
16884,Xcel Energy,160,232,
15982,Hennepin County Recycling Center,27,181,
16884,Borden Steinbauer,3318.69,191,
16884,Lindquist & Vennum,6751.99,191,
16884,"Integrity Fiduciary Services, Inc. (postage, fax, copy)",10,194,
16884,"Integrity Fiduciary Services, Inc.",4,183,
16884,"Integrity Fiduciary Services, Inc.",37.8,229,
16884,"Integrity Fiduciary Services, Inc.",1727,193,
16884,Centerpoint Energy,84.25,232,
16884,Century Link,90.36,233,
16884,Blue Cross Blue Shield,109,206,
16884,State Farm (Auto & Umbrella),14.83,204,
15982,Driver Vehicle Services,125,194,
16884,Thrivent Financial,293.76,207,
16884,LaReine Warner,1100,214,
16884,Xcel Energy,160,232,
16884,Lindquist & Vennum,2096.6,191,
16884,"Integrity Fiduciary Services, Inc. (postage, fax, copy)",10,194,
16884,"Integrity Fiduciary Services, Inc.",4,183,
16884,"Integrity Fiduciary Services, Inc.",24.6,229,
16884,"Integrity Fiduciary Services, Inc.",785,193,
16884,City of Bloomington,42.1,234,
16884,Century Link,226.5,233,
16884,Centerpoint Energy,84.25,232,
16884,Lindquist & Vennum,372.08,191,
16884,Hennepin County Treasurer,1507.11,226,
16884,Matrix (Court ordered assessment),475,210,
16884,Borden Steinbauer,1057.5,191,
16884,Blue Cross Blue Shield,109,206,
16884,MN Revenue,6200,227,
16884,Borden Steinbauer,445.47,191,
16884,Borden Steinbauer,270,191,
16884,Thrivent Financial,293.76,207,
16884,LaReine Warner,1100,214,
16884,Xcel Energy,160,232,
16884,"Integrity Fiduciary Services, Inc. (postage, copy, fax)",16.7,194,
16884,"Integrity Fiduciary Services, Inc.",6.9,229,
16884,"Integrity Fiduciary Services, Inc.",869,193,
16884,Lindquist & Vennum,2797.75,191,
16884,Centerpoint Energy,84.25,232,
16884,Century Link,22.87,232,
16884,"Integrity Fiduciary Services, Inc.",4,183,
16884,"Integrity Fiduciary Services, Inc. (certified mail, postage, copy, fax)",16.91,194,
16884,"Integrity Fiduciary Services, Inc.",9.21,229,
16884,"Integrity Fiduciary Services, Inc.",781,193,
16884,Blue Cross Blue Shield,109,206,
16884,Xcel Energy,160,232,
16884,Thrivent Financial,293.76,207,
16884,LaReine Warner,1100,214,
16884,State Farm (Home & Auto),467.64,205,
16884,Century Link,22.87,233,
16884,City of Bloomington,42.1,234,
16884,TCF Bank (copies of records),160,183,
16884,Centerpoint Energy,84.25,232,
16884,Thrivent Financial,293.76,207,
16884,Blue Cross Blue Shield,109,206,
16884,"Integrity Fiduciary Services, Inc. (postage, copy, fax)",10,194,
16884,"Integrity Fiduciary Services, Inc.",4,183,
16884,"Integrity Fiduciary Services, Inc.",1078,193,
16884,Xcel Energy,160,232,
16884,LaReine Warner,1100,214,
16884,Lindquist & Vennum,1416.75,191,
16884,Borden Steinbauer,68.46,191,
16884,Blue Cross Blue Shield,109,206,
16884,Centerpoint Energy,111.25,232,
16884,Thrivent Financial,293.76,207,
16884,"Integrity Fiduciary Services, Inc. (VIN check)",4.22,194,
16884,"Integrity Fiduciary Services, Inc.",2.8,229,
16884,"Integrity Fiduciary Services, Inc.",2574,193,
16884,Century Link,1.32,233,
16884,Wells Fargo Card Services (credit card payment),300,194,
16884,LaReine Warner,1100,214,
16884,Lindquist & Vennum,927.29,191,
16884,Bremer Bank (2 years of records for forensic),163,183,
16884,ALA Insurance Plan,70,207,
16884,City of Bloomington,41.25,234,
16884,"Integrity Fiduciary Services, Inc. (4 cert letters)",64,192,
16884,"Integrity Fiduciary Services, Inc. (postage)",6.49,194,
16884,"Integrity Fiduciary Services, Inc.",58.64,229,
16884,"Integrity Fiduciary Services, Inc.",2618,193,
16884,Thrivent Financial,293.76,207,
16884,LaReine Warner,1100,214,
16884,Centerpoint Energy,103.96,232,
16884,MN Revenue,4319,227,
16884,Lindquist & Vennum,1809.25,191,
16884,Wells Fargo Card Services (credit card payment),113.96,194,
16884,Blue Cross Blue Shield,436,206,
16884,Xcel Energy,320,232,
16884,LaReine Warner,1100,214,
16884,"Integrity Fiduciary Services, Inc. - Reimburse Opening Deposit funded by Integrty",500,213,
16884,PJ Thomas,6456,184,
16884,LaReine Warner,5000,214,
16884,Transfer From,45047.92,176,
16884,Wells Fargo,2.95,183,
16884,Wells Fargo Credit Card,1629.41,194,
16884,Transfer From,126000,176,
16884,Transfer From,15000,176,
16884,Transfer From,12000,176,
16884,Transfer From,30000,176,
16884,Transfer From,15000,176,
16884,Transfer From,5000,176,
16884,Transfer From,10000,176,
16884,Transfer From,7000,176,
16884,Transfer From,84152.98,176,
16884,Allianz - Revocable Guaranteed Annuity Contract,13942.36,224,
16884,Transfer From,75776.8,176,
16884,Allianz - Revocable Guaranteed Annuity Contract,10292.3,224,
16884,Transfer From,58286.48,176,
10788,Suzy Haberman,750,221,
10788,Beth Winter,500,193,
10788,Dollar Tree,14.83,214,
10788,Goodwill,15,214,
10788,Humana Dental Ins,18.99,207,
10788,Silver Script,26.1,240,
10788,Target,40.18,214,
10788,Suzy Haberman,750,221,
10788,Beth Winter,500,193,
10788,Medica,129,206,
10788,Goodwill,15,214,
10788,USPS - Jim Accounting,7.5,194,
10788,Walgreens,40.31,214,
15359,Depreciation or appreciation for the entire year,27776.37,179,
10788,Ron Winter - winter house prep/furnace repair,310,202,
10788,Ottertail Power,31.37,232,
10788,Pelican Rapids Water,31.28,234,
10788,Great Plains Gas,6.95,232,
21413,mn energy resources,61.29,232,
21413,epm,334.25,205,
15359,Transfer From,6000.08,176,
21413,federal directors life insurance,9944.5,198,
21413,renee roth for receipts in file,7965.6,194,
15359,MN est. tax,3520,227,
21413,350,350,214,
15359,estimated tax federal,1800,224,
15359,federal taxes,1674,224,
15359,Mn Revenue,1850,227,
21413,mn power,19.94,232,
15359,Tax Prep,150,224,
21413,city of hinckley,9.15,234,
21413,gracewood,757,185,
21413,mn power,20.54,232,
21413,city of hinckley,13.15,234,
15359,Transfer From,6000,176,
21413,gracewood,757,185,
21413,city of hinckley,13.15,234,
21413,mn power,22.44,232,
21413,lakes state,2,194,
21413,gracewood,638,185,
21413,city of hinckley,13.15,234,
21413,mn power,22.75,232,
21413,gracewood,100,214,
21413,verizon,300,233,
21413,gracewood,749.5,185,
15359,check for conservator fee,1462.5,193,
21413,mn power,11.06,232,
15359,Transfer From,2994.64,176,
21413,city of hinckley,13.1,234,
15359,Transfer From,1500,176,
21413,gracewood,100,221,
21413,gracewood,876,185,
21413,city of hinckley,13.15,234,
21413,mn power,9.97,232,
21413,renee roth for martha,335,214,
21413,mn energy resources,119.33,232,
21413,gracewood,617.5,185,
21413,city of hinckley,13.15,234,
21413,ach foremost,331,205,
21413,mn power,11.52,232,
21413,gracewood,876,185,
21413,city of hinckley,13.15,234,
21413,ach/minnesota,9.32,232,
21413,renee roth,120,194,
21413,gracewood,744,185,
16750,Pizza  Ranch,12.49,196,
16750,McDonalds,2.13,196,
16750,Arbys,6.4,196,
16750,Walmart,4.04,197,
16750,Walmart,48.24,197,
16750,John Hardys Bar,14.19,196,
16750,Walmart,47.08,214,
16750,Cub,8.42,197,
16750,Pizza  Ranch,12.49,196,
16750,Transfer From,75,176,
16750,Transfer From,25,176,
16750,Transfer From,27,176,
16750,Transfer From,30,176,
16750,Transfer From,1000,176,
16750,Transfer From,50,176,
16750,St. Michael Catholic Church,100,186,
34054,debit transfer,3,214,
16750,REM,2.95,206,
34054,cash withdraw,45,214,
16750,REM,891,239,
34054,Target,2.13,214,
34054,Target,2.77,214,
16750,Focused Health,45,221,
34054,cub foods,38.16,197,
34054,debit transfer,2,214,
34054,great clips,27.98,221,
34054,monticello corner,24.64,196,
34054,cash withdraw,15,214,
34054,debit transfer,1,214,
34054,walgreens,12.57,240,
16950,Theresa Nelson,160,214,
34054,cash withdraw,35,214,
34054,debit transfer,1,214,
16950,Theresa Nelson,92.02,214,
34054,cub foods,16.91,197,
34054,cash withdraw,200,214,
34054,cash withdraw,20,214,
34054,non WF balance inquiry fee,2,194,
16950, Memory of Edmund Kostrzewski,10,199,
34054,debit transfer,1,214,
34054,cub foods,33.29,197,
16950,Farmers Union Co,69.47,232,
16950,Wikstrom,72.12,233,
16950,City of Argyle,72.12,234,
16950,Ernest R Jorgenson,50,214,
16750,Senior Center,5,189,
16750,Wendys,7.49,196,
16750,Anoka Community College,2,189,
16950,Otter Tail,58,232,
16750,McDonalds,7.03,196,
16950,Warren Pharmacy,3.81,240,
16125,Mankato Clinic,3,214,
16125,Mankato Cllinic,2.85,214,
16125,Cub foods,2,214,
16125,Mary Gustonzek,7,214,
16125,Nicollet County Social Services,2.75,214,
21413,purchases-receipts ,952.01,214,
16125,Ann Antone,30,214,
16125,C & S Supply,27.99,214,
16125,Herbergers,81.74,214,
16125,Target,53.68,214,
16125,Proscan Radiology,23,214,
16125,Living Links,220,189,
16125,WOW Zone,20,189,
16125,Camp Omega,225,189,
16125,Community Ed,20,189,
16125,Living Links,60.74,189,
16125,Living Links,561.58,189,
16125,cash,500,189,
16125,LEEP,30,189,
16270,Transfer From,400,176,
25045,Suzanne Vukelich,760,221,
25045,Lorraine Holthusen,684,221,
16950,Frontier,33.83,233,
34054,nystrom associates,5.7,210,
34054,cash out,40,214,
34054,debit transfer,1,214,
34054,cub foods,30.61,197,
34054,cash withdraw,20,214,
34054,Nystron associates,5.7,210,
25045,Transfer From,1000,176,
34054,debit transfer,1,214,
34054,Target,10.68,214,
34054,debit transfer,1,214,
34054,cub foods,39.04,197,
34054,debit transfer,1,214,
34054,cub foods,56.25,197,
34054,cash withdraw,30,214,
34054,debit transfer,3,214,
34054,Target,2.13,214,
34054,Target,2.14,214,
34054,holiday stationstore,1.7,196,
34054,cash withdraw,15,214,
34054,debit transfer,3,214,
34054,Target,10.67,214,
34054,Target,10.8,214,
16950,Ernest R Jorgenson,30,214,
34054,cub foods,19.25,197,
34054,DHS MA-EPD,125,210,
34054,debit transfer,1,214,
16950,Ernest R Jorgenson,30,214,
34054,cubfoods,75.45,197,
16950,Ernest R Jorgenson,30,214,
34054,Nystron and associates,2.85,210,
16950,Ernest R Jorgenson,30,214,
16950,Ernest R Jorgenson,30,214,
16950,North Valley Health,20,214,
16950,Lutheran Social Services,8.55,240,
16950,Otter Tail Power,58,233,
16950,City Of Argyle,64.76,234,
17184,conservator expenses,340,193,
16950,Theresa Nelson,77.22,197,
16950,Theresa Nelson,333.87,214,
16950,Theresa Nelson,58.1,214,
16950,Marshall County Insurance,253.6,205,
16950,Warren Pharmacy,2.74,240,
16950,Ernest R Jorgenson,150,233,
16950,Ernest R Jorgenson,30,214,
16950,Ernest R Jorgenson,30,214,
16950,Ernest R Jorgenson,30,214,
16950,Ernest R Jorgenson,30,214,
16950,Ernest R Jorgenson,30,214,
16950,Ernest R Jorgenson,30,214,
16950,Ernest R Jorgenson,30,214,
16950,Theresa Nelson,49,214,
16950,Jeff Anderson Construction,20,202,
16950,Combined Insurance,34,207,
16950,Cenex,207.9,232,
16950,FRONTIER,35.75,233,
16950,Warren Pharmacy,7.28,214,
16950,Ernest R Jorgenson,30,214,
16950,Ernest R Jorgenson,30,214,
16950,Ernest R Jorgenson,30,214,
16950,Ernest R Jorgenson,30,214,
16950,Ernest R Jorgenson,30,214,
16270,City of Duluth,79.19,232,
16270,Margaret Shoquist,460,214,
14596,2 packs of smokes for Laura from Holiday,14.92,214,
16722,Willows and Waters,5800,185,
16722,Willows and Waters,5800,185,
21774,WAO game,3,189,
21774,St. Peter/Paul,1,186,
21774,St. Peter/Paul,1,186,
21774,Church dinner,14,196,
21774,St. Peter/Paul,1,186,
21774,St. Rose Church,12,196,
21774,St. Peter/Paul,1,186,
21774,WAO game,3,189,
21774,WAO game,3,189,
21774,St. Peter/Paul,1,186,
21774,St Peter.Paul,1,186,
21774,WAO,3,189,
21774,Sacred Heart Dance,1,189,
21774,St. Peter/Paul,1,186,
21774,WAO,3,189,
21774,St. Peter/Paul,1.25,186,
21774,Arygle Cafe,6,196,
21774,WAO,3,189,
21774, WAO,3,189,
21774,St. Peter/Paul,1,186,
21774,Old Mill State Park,1,196,
21774,WAO,3,189,
21774,Booster Club,10,213,
21774,Dairy Queen,3.2,196,
21774,St. Peter/Paul,1,186,
21774,St. Peter/Paul,1,186,
21774,C store,1.91,197,
21774,St. Peter/Paul,1,186,
21774,St. Peter/Paul,1,186,
21774,Fair Food Booth,11,196,
21774,St. Peter/Paul,1,186,
21774,St. Peter/Paul,1,186,
21774,Ladies Aid Booth,5.5,196,
21774,St. Peter/Paul,1,186,
21774,General Dollar Store,3.95,214,
21774,Mane Studio,18,214,
21774,"Wayne Derosier, to personal needs acct",400,214,
21774,Melodys Cafe,13.55,196,
21774,Red Ray Lanes,8.16,189,
21774,Fosston W&W,6.28,196,
21774,Cornerstore,8.09,214,
21774,GHRA,624.5,185,
22167,Charter Communications,146.69,233,
21774,Melodys Cafe,14.89,196,
31236,Postmaster,7.67,214,
17238,Medica,148.3,206,
15567,Transfer to Trust,825,245,
17238,Medica,148.3,206,
15567,Federal taxes,0.03,224,
15982,"Henningson & Snoxell, Ltd",3207.48,191,
15982,"Henningson & Snoxell, Ltd",7474.35,191,
34110,consumer cellular,45.63,233,
34110,state farm,45.5,204,
34110,Perry Grise,300,214,
34110,Ecumin,50,197,
34110,State Farm,43.74,204,
34110,Ecumin,50,197,
34110,Ecumin,257.38,239,
34110,Perry Grise,250,214,
34110,Consumer Cellular,4.87,233,
34110,State Farm,43.74,204,
34110,Ecumin,50,197,
34110,Ecumin,257.38,239,
34110,Perry Grise,250,214,
34110,Consumer Cellular,91.35,233,
34110,State Farm,43.74,204,
34110,Ecumin,50,197,
34110,Ecumin,257.38,239,
34110,Perry Grise,250,214,
34110,State Farm,43.74,204,
34110,Thrifty White,7.99,212,
34110,ecumin,50,197,
34110,Ecumin,322.38,239,
34110,Perry Grise,250,214,
34110,Consumer cellular,45.69,233,
34110,State Farm,43.74,204,
34110,Ecumin,50,197,
34110,Ecumin,322.38,239,
34110,Perry Gris,250,214,
34110,State Farm Insurance,43.74,204,
34110,Consumer Cellular,45.69,233,
34110,Ecumin,50,197,
34110,Ecumin,257.38,239,
34110,Perry Grise,300,214,
34110,First National Bank,26.07,183,
34110,consumer cellular        ,45.69,233,
34110,Thrifty White,42.58,240,
34110,State Farm,43.74,204,
34110,Ecumin,55,197,
34110,Ecumin,257.38,239,
34110,Perry Grise,300,214,
34110,Sanford Medical,156,210,
34110,Consumer Cellular,45.66,233,
34110,State Farm,42.23,204,
34110,Ecumin,50,197,
34110,Ecumin,252.38,239,
34110,Perry Grise,300,214,
34110,consumer cellular,45.66,197,
34110,Ecumine,257.38,239,
34110,Perry Grise,300,214,
34110,State Farm,45.5,204,
34110,Consumer Cellular,45.77,233,
34110,Ecumin,50,197,
34110,Ecumin,257.38,239,
34110,Perry Grise,300,214,
34110,consumer cellular,45.63,233,
34110,State Farm,45.5,204,
34110,Thrifty White,24.49,240,
34110,Ecumin,50,197,
34110,Ecumin,257.38,239,
34110,Perry Grise ,100,214,
34110,Consumer Cellular,0,233,
34110,Ecumin,50,197,
34110,Ecumin,257.38,239,
15982,SCHULER SHOES IN ,239.9,187,
15567,Transfer From,3752.62,176,
17238,Transfer From,900,176,
17238,Consolidated Communications,36.21,233,
17238,OmnicareMN,189.43,240,
